#TYPE Selected.System.Management.Automation.PSCustomObject
"Title";"Link"
"Conversation THR4000 - Learn how the cloud is accelerating network transformation in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR4000-Learn-how-the-cloud-is-accelerating-network/m-p/10932#M892"
"Conversation THR2156 - View under-the-hood improvements to Windows 10 Anniversary Edition in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2156-View-under-the-hood-improvements-to-Windows-10/m-p/10935#M893"
"Conversation THR2157 - Get Office 365 ProPlus deployment updates and your options explained in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2157-Get-Office-365-ProPlus-deployment-updates-and-your/m-p/10939#M894"
"Conversation THR3078 - Understand the human body with Kinect for Windows v2 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3078-Understand-the-human-body-with-Kinect-for-Windows-v2/m-p/10940#M895"
"Conversation THR2158 - Attend a demo tour of updates to Power BI Pro in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2158-Attend-a-demo-tour-of-updates-to-Power-BI-Pro/m-p/10941#M896"
"Conversation THR2160 - Discover the strategy and benefits of Microsoft AppSource, the marketplace for SaaS busine in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2160-Discover-the-strategy-and-benefits-of-Microsoft/m-p/10943#M897"
"Conversation THR2162 - Discover the strategy and benefits of Microsoft AppSource, the marketplace for SaaS busine in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2162-Discover-the-strategy-and-benefits-of-Microsoft/m-p/10944#M898"
"Conversation THR2163 - Get updates to Remote Desktop Services in Windows Server 2016 and Azure in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2163-Get-updates-to-Remote-Desktop-Services-in-Windows-Server/m-p/10946#M899"
"Conversation THR3027 - Ignite your data with SQL Server 2016: it just burns faster in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3027-Ignite-your-data-with-SQL-Server-2016-it-just-burns/m-p/10947#M900"
"Conversation THR3028 - Build solutions with Operations Management Suite extensions and integration in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3028-Build-solutions-with-Operations-Management-Suite/m-p/10948#M901"
"Conversation THR3029 - Learn lessons and notes from the field - Operations Management Suite Site Recovery and... in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3029-Learn-lessons-and-notes-from-the-field-Operations/m-p/10949#M902"
"Conversation BRK3339 - Hack Hyper-V: how to protect your Microsoft private cloud in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3339-Hack-Hyper-V-how-to-protect-your-Microsoft-private-cloud/m-p/10951#M903"
"Conversation THR3032 - Discover 5 reasons to store your backups on ReFS 3.0 and Storage Spaces in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3032-Discover-5-reasons-to-store-your-backups-on-ReFS-3-0-and/m-p/10952#M904"
"Conversation THR3033 - Use the File Classification Infrastructure in Windows Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3033-Use-the-File-Classification-Infrastructure-in-Windows/m-p/10954#M905"
"Conversation BRK3340 - Use server-based personal desktops in Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3340-Use-server-based-personal-desktops-in-Server-2016/m-p/10955#M906"
"Conversation THR3035 - Review Windows Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3035-Review-Windows-Server-2016/m-p/10956#M907"
"Conversation THR3036 - Manage Windows in a modern mobile-cloud framework in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3036-Manage-Windows-in-a-modern-mobile-cloud-framework/m-p/10958#M908"
"Conversation THR3037 - Increase Azure's business value with Dynatrace performance management in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3037-Increase-Azure-s-business-value-with-Dynatrace/m-p/10959#M909"
"Conversation THR3038 - Implement dev and test scenarios using Azure and Visual Studio Team Services in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3038-Implement-dev-and-test-scenarios-using-Azure-and-Visual/m-p/10960#M910"
"Conversation THR3039 - Build real business solutions with Office 365 and OfficeDev PnP in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3039-Build-real-business-solutions-with-Office-365-and/m-p/10961#M911"
"Conversation THR3040 - Automate Exchange deployment with Powershell Desired State Configuration in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3040-Automate-Exchange-deployment-with-Powershell-Desired/m-p/10962#M912"
"Conversation THR3041 - Hold my beer while I migrate your datacenter to Azure in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3041-Hold-my-beer-while-I-migrate-your-datacenter-to-Azure/m-p/10963#M913"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation THR2164 - Get updates for Office 365 Admin experiences in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2164-Get-updates-for-Office-365-Admin-experiences/m-p/10966#M915"
"Conversation THR2166 - Get updates on Office 365 Security and Compliance Center in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2166-Get-updates-on-Office-365-Security-and-Compliance-Center/m-p/10967#M916"
"Conversation THR2169 - Leverage Flow with Microsoft Dynamics AX to increase productivity in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2169-Leverage-Flow-with-Microsoft-Dynamics-AX-to-increase/m-p/10968#M917"
"Conversation THR2186 - Explore Microsoft Surface Hub behind the scenes (MIcrosoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2186-Explore-Microsoft-Surface-Hub-behind-the-scenes/m-p/10969#M918"
"Conversation THR2187 - Save time with these Microsoft Surface imaging tips in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2187-Save-time-with-these-Microsoft-Surface-imaging-tips/m-p/10970#M919"
"Conversation THR2188, THR2188R - Maximize the use of Microsoft Surface across external displays in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2188-THR2188R-Maximize-the-use-of-Microsoft-Surface-across/m-p/10971#M920"
"Conversation THR2189 - Hear production stories running mission critical SAP HANA on Azure in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2189-Hear-production-stories-running-mission-critical-SAP/m-p/10972#M921"
"Conversation THR2190, THR2190R - Secure your sensitive email with Office 365 message encryption in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2190-THR2190R-Secure-your-sensitive-email-with-Office-365/m-p/10973#M922"
"Conversation THR2191 - Be more effective with Delve and Office Graph Analytics (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2191-Be-more-effective-with-Delve-and-Office-Graph-Analytics/m-p/10974#M923"
"Conversation THR3042 - Build cross-platform native mobile applications integrated with Office 365 using Xamarin in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3042-Build-cross-platform-native-mobile-applications/m-p/10975#M924"
"Conversation THR3043 - Hubtalk: moving forward with Office 365 and Skype for Business in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3043-Hubtalk-moving-forward-with-Office-365-and-Skype-for/m-p/10976#M925"
"Conversation THR3044 - Hubtalk: zero touch cloud automation with Azure Resource Manager in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3044-Hubtalk-zero-touch-cloud-automation-with-Azure-Resource/m-p/10977#M926"
"Conversation THR3045 - Find out how to implement Azure Backup into your datacenter strategies in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3045-Find-out-how-to-implement-Azure-Backup-into-your/m-p/10978#M927"
"Conversation THR3046 - Hold that thought while I deploy 1000 Surface devices in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3046-Hold-that-thought-while-I-deploy-1000-Surface-devices/m-p/10979#M928"
"Conversation THR3047 - Migrate your private cloud to Azure Stack in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3047-Migrate-your-private-cloud-to-Azure-Stack/m-p/10980#M929"
"Conversation THR3048 - Drill for data diamonds in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3048-Drill-for-data-diamonds/m-p/10981#M930"
"Conversation THR3049 - Gain a new perspective in Windows protection in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3049-Gain-a-new-perspective-in-Windows-protection/m-p/10982#M931"
"Conversation THR3051 - Use RMS in Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3051-Use-RMS-in-Microsoft-Office-365/m-p/10983#M932"
"Conversation THR3052 - Explore the Yammer Service Technical Architecture in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3052-Explore-the-Yammer-Service-Technical-Architecture/m-p/10984#M933"
"Conversation THR3053 - Evolve the modern workplace -user workspace considerations in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3053-Evolve-the-modern-workplace-user-workspace/m-p/10985#M934"
"Conversation THR3054 - Partner Power BI and Cortana for the Office 365 User in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3054-Partner-Power-BI-and-Cortana-for-the-Office-365-User/m-p/10986#M935"
"Conversation THR3055 - Move search from on-premises SharePoint to the cloud: tips and tricks (Microsoft Ignite) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3055-Move-search-from-on-premises-SharePoint-to-the-cloud/m-p/10987#M936"
"Conversation THR3056 - Break barriers - the future of designing collaboration in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3056-Break-barriers-the-future-of-designing-collaboration/m-p/10988#M937"
"Conversation THR3057 - Design global voice deployments with Skype for Business in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3057-Design-global-voice-deployments-with-Skype-for-Business/m-p/10989#M938"
"Conversation THR3058 - Share the worst data story you've ever encountered, and how you got over it in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3058-Share-the-worst-data-story-you-ve-ever-encountered-and/m-p/10990#M939"
"Conversation THR3059 - Optimize the user experience for Skype for Business (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3059-Optimize-the-user-experience-for-Skype-for-Business/m-p/10991#M940"
"Conversation THR3060 - Empower education for students through the power of Microsoft Azure &amp; Windows Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3060-Empower-education-for-students-through-the-power-of/m-p/10992#M941"
"Conversation THR3061 - Prepare for the future with Windows 10 &amp; Office 365 - better together in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3061-Prepare-for-the-future-with-Windows-10-amp-Office-365/m-p/10993#M942"
"Conversation THR3062 - Secure remote access to on-premises web application with Azure AD in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3062-Secure-remote-access-to-on-premises-web-application-with/m-p/10994#M943"
"Conversation THR3063 - Detect Advanced Persistent Attacks (APTs) with Microsoft Advanced Threat Analytics in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3063-Detect-Advanced-Persistent-Attacks-APTs-with-Microsoft/m-p/10997#M944"
"Conversation BRK3341 - Learn why you need to ditch Admin rights in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3341-Learn-why-you-need-to-ditch-Admin-rights/m-p/10998#M945"
"Conversation THR3065 - Add lifespan and value to your existing Microsoft Surface in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3065-Add-lifespan-and-value-to-your-existing-Microsoft/m-p/10999#M946"
"Conversation THR3066 - Dive into Microsoft Surface Enterprise Management Mode in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3066-Dive-into-Microsoft-Surface-Enterprise-Management-Mode/m-p/11000#M947"
"Conversation THR3067 - Examine Microsoft devices in highly regulated industries in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3067-Examine-Microsoft-devices-in-highly-regulated-industries/m-p/11001#M948"
"Conversation THR3068 - Optimize power management on Microsoft Surface devices in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3068-Optimize-power-management-on-Microsoft-Surface-devices/m-p/11002#M949"
"Conversation THR3070 - Get a new perspective on application architectures in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3070-Get-a-new-perspective-on-application-architectures/m-p/11003#M950"
"Conversation THR3071 - Learn about Dynamics AX entity store ??? an operational data warehouse for Advanced... in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3071-Learn-about-Dynamics-AX-entity-store-an-operational-data/m-p/11005#M951"
"Conversation THR3072 - Manage Microsoft devices like a pro in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3072-Manage-Microsoft-devices-like-a-pro/m-p/11007#M952"
"Conversation THR3073 - See Office365 Data Loss Prevention &amp; BMC Remedy - a complete data loss prevention... in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3073-See-Office365-Data-Loss-Prevention-amp-BMC-Remedy-a/m-p/11009#M953"
"Conversation THR3074 - Understand Office 365 advanced eDiscovery in the real-world in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3074-Understand-Office-365-advanced-eDiscovery-in-the-real/m-p/11010#M954"
"Conversation THR3075 - Use Office 365 advanced eDiscovery analytics to simplify eDiscovery in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3075-Use-Office-365-advanced-eDiscovery-analytics-to-simplify/m-p/11011#M955"
"Conversation THR2192 - Accelerate adoption of your existing O365 investments by lighting up features you don???t... in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2192-Accelerate-adoption-of-your-existing-O365-investments-by/m-p/11012#M956"
"Conversation THR2193 - Connect with the Microsoft Tech Community in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2193-Connect-with-the-Microsoft-Tech-Community/m-p/11013#M957"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation THR2195, THR2195R - Explore Windows Defender Instant Protection in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2195-THR2195R-Explore-Windows-Defender-Instant-Protection/m-p/11015#M959"
"Conversation BRK1038 - Meet Azure Information Protection customers and learn about their success stories in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK1038-Meet-Azure-Information-Protection-customers-and-learn/m-p/11101#M960"
"Conversation BRK2112 - Adapt field service scheduling and explore connected Field Service and the World of IoT in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2112-Adapt-field-service-scheduling-and-explore-connected/m-p/11102#M961"
"Conversation BRK2175 - Consider Microsoft Surface as a Service for the Enterprise in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2175-Consider-Microsoft-Surface-as-a-Service-for-the/m-p/11107#M962"
"Conversation BRK2253 - Go behind the race to see how IMSA uses Azure to revolutionize their digital presence in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2253-Go-behind-the-race-to-see-how-IMSA-uses-Azure-to/m-p/11108#M963"
"Conversation THR2091 - Review licensing and compliance on Microsoft Azure (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2091-Review-licensing-and-compliance-on-Microsoft-Azure/m-p/11110#M964"
"Conversation THR2103 - Become a Windows10 ecosystem hero (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2103-Become-a-Windows10-ecosystem-hero-Microsoft-Ignite-2016/m-p/11112#M965"
"Conversation THR2171 - Cloud Platform Immersion: SQL Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2171-Cloud-Platform-Immersion-SQL-Server-2016/m-p/11116#M966"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation THR1076 - Maximize your MCP benefits (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR1076-Maximize-your-MCP-benefits-Microsoft-Ignite-2016/m-p/11249#M968"
"Conversation THR2201 - Join the digital revolution: reinvent experience by transforming your workplace in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2201-Join-the-digital-revolution-reinvent-experience-by/m-p/11251#M969"
"Conversation THR2197 - Cloud platform immersion: security in Windows Server 2016 - hands-on with shielded VM step in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2197-Cloud-platform-immersion-security-in-Windows-Server-2016/m-p/11260#M970"
"Conversation THR2196 - Cloud platform immersion: security in Windows Server 2016 - PowerShell???s Just Enough Admin in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2196-Cloud-platform-immersion-security-in-Windows-Server-2016/m-p/11262#M971"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation THR2180, THR2180R - Cloud Platform Immersion: Enterprise Mobility Suite Azure Information Protection in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2180-THR2180R-Cloud-Platform-Immersion-Enterprise-Mobility/m-p/11270#M973"
"Conversation THR2179 - Cloud Platform Immersion: Enterprise Mobility Suite ??? identity and access Management in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2179-Cloud-Platform-Immersion-Enterprise-Mobility-Suite/m-p/11272#M974"
"Conversation THR2178 - Cloud Platform Immersion: explore Azure ??? backup, archive, disaster recovery, and security in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2178-Cloud-Platform-Immersion-explore-Azure-backup-archive/m-p/11275#M975"
"Conversation THR2177 - Cloud Platform Immersion: explore Azure - development and test, and build line of business in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2177-Cloud-Platform-Immersion-explore-Azure-development-and/m-p/11276#M976"
"Conversation THR2176 - Cloud Platform Immersion: Hybrid Management, Security, Compliance, and Protection and Reco in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2176-Cloud-Platform-Immersion-Hybrid-Management-Security/m-p/11277#M977"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation THR2174 - Cloud Platform Immersion: Power BI (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2174-Cloud-Platform-Immersion-Power-BI-Microsoft-Ignite-2016/m-p/11279#M979"
"Conversation BRK2036 - Discover enterprise content management (ECM) powered by SharePoint (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2036-Discover-enterprise-content-management-ECM-powered-by/m-p/11280#M980"
"Conversation THR2077 - Azure Networking: Connecting Your Cloud with Your People and Place (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2077-Azure-Networking-Connecting-Your-Cloud-with-Your-People/m-p/11281#M981"
"Conversation THR2200 - Manage holistically with Azure and the Hybrid IT ecosystem (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2200-Manage-holistically-with-Azure-and-the-Hybrid-IT/m-p/11282#M982"
"Conversation Re: BRK1008 - Experience Excel everywhere: the benefits of using Excel on the web, on mobile &amp; a in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK1008-Experience-Excel-everywhere-the-benefits-of-using-Excel/m-p/11541#M983"
"Conversation Re: BRK1007 - Improve decision-making with Business Analytics in Microsoft Excel 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK1007-Improve-decision-making-with-Business-Analytics-in/m-p/11542#M984"
"Conversation BRK1042 - Run Bash scripts from Windows 10 (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK1042-Run-Bash-scripts-from-Windows-10-Microsoft-Ignite-2016/m-p/11866#M985"
"Conversation BRK1041 - Get the scoop on Dell and EMC's cloud portfolio for Microsoft in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK1041-Get-the-scoop-on-Dell-and-EMC-s-cloud-portfolio-for/m-p/11870#M986"
"Conversation Re: BRK2251 - Secure and deploy your mobile apps in Microsoft Azure in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2251-Secure-and-deploy-your-mobile-apps-in-Microsoft-Azure/m-p/12187#M987"
"Conversation Re: BRK2205 - Protect your endpoints from malware threats with Windows Defender and SCEP in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2205-Protect-your-endpoints-from-malware-threats-with-Windows/m-p/12190#M988"
"Conversation Re: BRK2046 - Learn what to use when: Office 365 Groups, SharePoint Team Sites, Yammer, and OneDrive in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2046-Learn-what-to-use-when-Office-365-Groups-SharePoint-Team/m-p/12191#M989"
"Conversation Re: BRK3111 - Manage productivity at scale with Azure Active Directory in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3111-Manage-productivity-at-scale-with-Azure-Active-Directory/m-p/12192#M990"
"Conversation Re: THR2044 - Discover 3 reasons why you'll love Storage Replica in Windows Server 2016 (MS Ignite 2 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2044-Discover-3-reasons-why-you-ll-love-Storage-Replica-in/m-p/12198#M991"
"Conversation Re: THR2000 - Manage your business-critical Excel spreadsheets in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2000-Manage-your-business-critical-Excel-spreadsheets/m-p/12199#M992"
"Conversation Re: BRK2213 - Attain seamless Office migrations with add-ins and macros in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2213-Attain-seamless-Office-migrations-with-add-ins-and/m-p/12203#M993"
"Conversation Re: BRK3028 - Learn best practices for managing and administering SharePoint Online and OneDrive for in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3028-Learn-best-practices-for-managing-and-administering/m-p/12207#M994"
"Conversation Re: BRK2260 - Explore Microsoft Cloud Platform System - delivering Azure experiences in an integrate in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2260-Explore-Microsoft-Cloud-Platform-System-delivering-Azure/m-p/12210#M995"
"Conversation Re: BRK2148 - Deploy Microsoft Azure StorSimple across your enterprise in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2148-Deploy-Microsoft-Azure-StorSimple-across-your-enterprise/m-p/12269#M996"
"Conversation Re: BRK3109 - Deliver management and security at scale to Office 365 with Azure Active Directory in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3109-Deliver-management-and-security-at-scale-to-Office-365/m-p/12274#M997"
"Conversation Re: BRK3053 - Understand the mysteries of Dial Plans and Voice Routes in Skype for Business in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3053-Understand-the-mysteries-of-Dial-Plans-and-Voice-Routes/m-p/12277#M998"
"Conversation Re: THR3051 - Use RMS in Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3051-Use-RMS-in-Microsoft-Office-365/m-p/12278#M999"
"Conversation Re: THR1041 - Discover how process maps enhance communication between IT and business users in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR1041-Discover-how-process-maps-enhance-communication-between/m-p/12283#M1000"
"Conversation Re: BRK4022 - Dig deeply into BranchCache: learning from the experts in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4022-Dig-deeply-into-BranchCache-learning-from-the-experts/m-p/12285#M1001"
"Conversation Re: THR3038 - Implement dev and test scenarios using Azure and Visual Studio Team Services in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3038-Implement-dev-and-test-scenarios-using-Azure-and-Visual/m-p/12286#M1002"
"Conversation Re: BRK3320 - Meetup: Springboard from business intelligence to business analytics in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3320-Meetup-Springboard-from-business-intelligence-to/m-p/12292#M1003"
"Conversation IGNITE101 - Navigate your way around Microsoft Ignite in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/IGNITE101-Navigate-your-way-around-Microsoft-Ignite/m-p/12300#M1004"
"Conversation Re: THR3033 - Use the File Classification Infrastructure in Windows Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3033-Use-the-File-Classification-Infrastructure-in-Windows/m-p/12307#M1005"
"Conversation Re: THR3045 - Find out how to implement Azure Backup into your datacenter strategies in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3045-Find-out-how-to-implement-Azure-Backup-into-your/m-p/12308#M1006"
"Conversation Re: THR3041 - Hold my beer while I migrate your datacenter to Azure in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR3041-Hold-my-beer-while-I-migrate-your-datacenter-to-Azure/m-p/12309#M1007"
